gridID_50,region_50,taxo_group,nyear,nyear_b70,nyear_a70
6520,mediterranean,bees,6,2,4
6520,mediterranean,hoverflies,4,0,4
6521,mediterranean,bees,2,0,2
6524,mediterranean,bees,5,1,4
6524,mediterranean,hoverflies,5,0,5
6525,continental,bees,13,4,9
6525,continental,hoverflies,3,0,3
6526,continental,bees,7,2,5
6526,continental,hoverflies,1,1,0
6528,continental,bees,5,0,5
6531,continental,bees,3,0,3
6532,continental,bees,2,2,0
6552,boreal,bees,2,2,0
6552,boreal,hoverflies,1,1,0
6569,mediterranean,bees,36,1,35
6569,mediterranean,hoverflies,15,0,15
6571,mediterranean,bees,9,0,9
6571,mediterranean,hoverflies,3,1,2
6572,mediterranean,bees,7,2,5
6572,mediterranean,hoverflies,1,0,1
6575,mediterranean,bees,3,0,3
6575,mediterranean,hoverflies,4,0,4
6576,mediterranean,bees,3,1,2
6576,mediterranean,hoverflies,2,1,1
6577,continental,bees,2,1,1
6578,continental,bees,13,2,11
6578,continental,hoverflies,2,1,1
6579,continental,bees,3,1,2
6581,continental,bees,2,0,2
6581,continental,hoverflies,3,1,2
6584,continental,bees,5,1,4
6587,continental,bees,2,2,0
6600,boreal,hoverflies,2,0,2
6605,boreal,bees,1,0,1
6605,boreal,hoverflies,2,0,2
6621,mediterranean,bees,23,1,22
6621,mediterranean,hoverflies,4,1,3
6623,mediterranean,bees,2,1,1
6623,mediterranean,hoverflies,4,1,3
6624,mediterranean,bees,9,2,7
6624,mediterranean,hoverflies,3,0,3
6625,mediterranean,bees,6,1,5
6625,mediterranean,hoverflies,4,0,4
6629,mediterranean,bees,9,3,6
6629,mediterranean,hoverflies,15,0,15
6630,continental,bees,9,2,7
6630,continental,hoverflies,3,1,2
6632,continental,bees,6,1,5
6639,continental,bees,2,0,2
6640,continental,bees,3,3,0
6674,mediterranean,bees,47,8,39
6674,mediterranean,hoverflies,21,4,17
6676,mediterranean,bees,2,0,2
6676,mediterranean,hoverflies,3,0,3
6677,mediterranean,bees,10,5,5
6677,mediterranean,hoverflies,5,3,2
6679,mediterranean,bees,1,0,1
6679,mediterranean,hoverflies,2,0,2
6682,mediterranean,bees,6,0,6
6682,mediterranean,hoverflies,14,2,12
6683,continental,bees,3,0,3
6683,continental,hoverflies,1,1,0
6684,continental,bees,4,0,4
6685,continental,bees,3,1,2
6690,continental,bees,2,1,1
6695,continental,hoverflies,6,0,6
6698,continental,bees,2,0,2
6726,mediterranean,bees,5,1,4
6726,mediterranean,hoverflies,1,0,1
6728,mediterranean,bees,10,1,9
6728,mediterranean,hoverflies,2,0,2
6729,mediterranean,bees,6,0,6
6729,mediterranean,hoverflies,3,0,3
6731,mediterranean,bees,5,0,5
6731,mediterranean,hoverflies,11,0,11
6732,mediterranean,bees,22,0,22
6732,mediterranean,hoverflies,22,0,22
6735,mediterranean,bees,3,2,1
6736,continental,bees,6,1,5
6737,continental,bees,2,1,1
6767,boreal,hoverflies,3,0,3
6779,mediterranean,bees,43,5,38
6779,mediterranean,hoverflies,22,0,22
6783,mediterranean,bees,11,1,10
6783,mediterranean,hoverflies,17,1,16
6784,mediterranean,bees,15,0,15
6784,mediterranean,hoverflies,26,0,26
6790,continental,bees,7,0,7
6799,continental,bees,2,1,1
6800,continental,bees,4,2,2
6800,continental,hoverflies,4,0,4
6802,continental,bees,2,2,0
6806,boreal,hoverflies,6,0,6
6832,mediterranean,bees,4,0,4
6835,mediterranean,bees,2,1,1
6835,mediterranean,hoverflies,4,1,3
6837,mediterranean,bees,23,2,21
6837,mediterranean,hoverflies,24,0,24
6843,continental,bees,2,0,2
6849,continental,bees,2,2,0
6852,continental,bees,12,3,9
6852,continental,hoverflies,5,0,5
6853,continental,bees,2,1,1
6884,mediterranean,bees,39,6,33
6884,mediterranean,hoverflies,10,1,9
6887,mediterranean,bees,2,0,2
6889,mediterranean,bees,2,0,2
6889,mediterranean,hoverflies,1,0,1
6906,continental,bees,2,1,1
6927,boreal,hoverflies,5,0,5
6937,mediterranean,bees,9,0,9
6937,mediterranean,hoverflies,1,0,1
6940,mediterranean,bees,20,2,18
6940,mediterranean,hoverflies,18,3,15
6975,boreal,bees,2,0,2
6978,boreal,bees,2,0,2
6989,mediterranean,bees,7,0,7
6989,mediterranean,hoverflies,3,0,3
7009,continental,bees,8,6,2
7009,continental,hoverflies,2,1,1
7010,continental,bees,4,2,2
7011,continental,bees,1,0,1
7011,continental,hoverflies,3,0,3
7019,boreal,hoverflies,8,0,8
7044,mediterranean,bees,16,2,14
7044,mediterranean,hoverflies,5,1,4
7050,mediterranean,bees,2,1,1
7050,mediterranean,hoverflies,1,0,1
7074,boreal,hoverflies,9,0,9
7095,mediterranean,bees,8,2,6
7095,mediterranean,hoverflies,5,0,5
7096,mediterranean,bees,2,0,2
7114,continental,bees,2,2,0
7115,continental,bees,2,0,2
7123,boreal,bees,2,1,1
7123,boreal,hoverflies,2,0,2
7147,mediterranean,bees,3,0,3
7147,mediterranean,hoverflies,1,0,1
7148,mediterranean,bees,4,1,3
7155,mediterranean,bees,12,9,3
7155,mediterranean,hoverflies,3,2,1
7170,continental,bees,2,1,1
7172,continental,hoverflies,3,0,3
7175,boreal,bees,2,1,1
7175,boreal,hoverflies,2,0,2
7176,boreal,bees,6,1,5
7176,boreal,hoverflies,1,0,1
7177,boreal,bees,1,1,0
7177,boreal,hoverflies,7,0,7
7179,boreal,hoverflies,4,0,4
7182,boreal,bees,2,0,2
7182,boreal,hoverflies,1,1,0
7201,mediterranean,bees,27,3,24
7201,mediterranean,hoverflies,13,2,11
7224,continental,hoverflies,2,0,2
7228,boreal,bees,33,11,22
7228,boreal,hoverflies,11,0,11
7229,boreal,bees,4,0,4
7229,boreal,hoverflies,1,0,1
7236,boreal,hoverflies,2,0,2
7253,mediterranean,bees,21,3,18
7253,mediterranean,hoverflies,12,3,9
7280,boreal,bees,4,0,4
7280,boreal,hoverflies,5,0,5
7281,boreal,bees,39,17,22
7281,boreal,hoverflies,16,1,15
7282,boreal,bees,4,1,3
7282,boreal,hoverflies,5,0,5
7306,mediterranean,bees,33,7,26
7306,mediterranean,hoverflies,11,4,7
7325,continental,bees,2,0,2
7333,boreal,bees,50,15,35
7333,boreal,hoverflies,28,3,25
7334,boreal,bees,24,3,21
7334,boreal,hoverflies,17,4,13
7381,continental,bees,2,0,2
7381,continental,hoverflies,15,2,13
7382,continental,hoverflies,2,0,2
7384,continental,hoverflies,6,1,5
7385,boreal,bees,4,1,3
7386,boreal,bees,60,30,30
7386,boreal,hoverflies,25,3,22
7387,boreal,hoverflies,10,0,10
7430,continental,bees,3,3,0
7433,continental,hoverflies,2,0,2
7437,continental,bees,51,20,31
7437,continental,hoverflies,8,0,8
7438,continental,bees,37,8,29
7438,continental,hoverflies,12,0,12
7439,boreal,bees,2,1,1
7439,boreal,hoverflies,3,0,3
7441,boreal,bees,2,2,0
7441,boreal,hoverflies,2,1,1
7482,continental,bees,3,2,1
7485,continental,bees,1,1,0
7485,continental,hoverflies,2,0,2
7489,continental,bees,3,0,3
7489,continental,hoverflies,9,1,8
7490,continental,bees,17,1,16
7490,continental,hoverflies,10,0,10
7491,boreal,bees,14,0,14
7491,boreal,hoverflies,5,0,5
7535,continental,bees,2,1,1
7538,continental,hoverflies,10,0,10
7543,continental,bees,11,1,10
7543,continental,hoverflies,10,0,10
7544,boreal,bees,5,0,5
7544,boreal,hoverflies,3,0,3
7589,continental,bees,3,3,0
7590,continental,hoverflies,24,2,22
7594,continental,hoverflies,4,0,4
7595,continental,bees,10,1,9
7596,boreal,bees,13,0,13
7596,boreal,hoverflies,3,0,3
7597,continental,bees,2,0,2
7642,continental,hoverflies,4,0,4
7646,continental,hoverflies,2,0,2
7647,continental,bees,17,1,16
7647,continental,hoverflies,2,0,2
7648,boreal,bees,9,0,9
7648,boreal,hoverflies,1,0,1
7649,boreal,bees,9,0,9
7649,boreal,hoverflies,1,0,1
7652,boreal,hoverflies,2,0,2
7693,continental,bees,9,0,9
7693,continental,hoverflies,2,0,2
7704,boreal,hoverflies,5,0,5
7746,continental,bees,5,0,5
7746,continental,hoverflies,1,0,1
7751,continental,hoverflies,2,0,2
7798,continental,bees,20,0,20
7798,continental,hoverflies,7,0,7
7812,boreal,hoverflies,2,0,2
7852,continental,bees,2,1,1
7959,continental,bees,2,2,0
7959,continental,hoverflies,3,1,2
7960,continental,hoverflies,2,0,2
7961,continental,bees,1,0,1
7961,continental,hoverflies,2,0,2
7964,continental,hoverflies,2,0,2
7967,boreal,hoverflies,2,0,2
7969,boreal,hoverflies,2,0,2
8019,boreal,hoverflies,2,0,2
8071,continental,hoverflies,9,0,9
8093,mediterranean,bees,9,0,9
8093,mediterranean,hoverflies,1,0,1
8123,continental,hoverflies,5,0,5
8145,mediterranean,bees,29,4,25
8145,mediterranean,hoverflies,4,0,4
8174,continental,bees,3,0,3
8174,continental,hoverflies,3,0,3
8176,continental,bees,1,0,1
8176,continental,hoverflies,7,0,7
8198,mediterranean,bees,32,8,24
8198,mediterranean,hoverflies,4,0,4
8232,boreal,bees,4,0,4
8250,mediterranean,bees,66,38,28
8250,mediterranean,hoverflies,8,0,8
8251,mediterranean,bees,6,2,4
8251,mediterranean,hoverflies,1,0,1
8285,boreal,bees,9,0,9
8303,mediterranean,bees,46,17,29
8303,mediterranean,hoverflies,6,0,6
8337,boreal,bees,2,0,2
8355,mediterranean,bees,37,17,20
8356,mediterranean,bees,21,8,13
8356,mediterranean,hoverflies,2,0,2
8379,continental,bees,2,1,1
8391,boreal,bees,3,2,1
8408,mediterranean,bees,16,2,14
8408,mediterranean,hoverflies,3,0,3
8409,mediterranean,bees,2,0,2
8442,boreal,bees,2,0,2
8444,boreal,bees,1,1,0
8444,boreal,hoverflies,2,0,2
8461,mediterranean,bees,19,5,14
8461,mediterranean,hoverflies,3,0,3
8489,continental,bees,1,0,1
8489,continental,hoverflies,3,0,3
8490,continental,bees,2,0,2
8491,continental,hoverflies,3,0,3
8492,continental,bees,1,0,1
8492,continental,hoverflies,10,0,10
8496,boreal,bees,2,0,2
8496,boreal,hoverflies,15,0,15
8513,mediterranean,bees,2,0,2
8513,mediterranean,hoverflies,1,0,1
8514,mediterranean,bees,2,0,2
8539,continental,hoverflies,5,0,5
8542,continental,bees,1,0,1
8542,continental,hoverflies,4,0,4
8543,continental,hoverflies,2,0,2
8551,boreal,bees,2,2,0
8593,continental,hoverflies,3,0,3
8595,continental,bees,1,0,1
8595,continental,hoverflies,2,0,2
8600,boreal,bees,2,1,1
8650,continental,hoverflies,4,0,4
8701,continental,hoverflies,2,0,2
8753,continental,bees,2,0,2
8755,continental,bees,1,0,1
8755,continental,hoverflies,8,0,8
8810,boreal,bees,4,0,4
8812,boreal,hoverflies,13,0,13
8858,continental,hoverflies,3,0,3
8866,boreal,hoverflies,2,0,2
9014,continental,bees,2,0,2
9014,continental,hoverflies,1,0,1
9016,continental,bees,2,0,2
9021,boreal,bees,2,0,2
9073,continental,bees,4,0,4
9073,continental,hoverflies,1,0,1
9124,continental,hoverflies,4,0,4
9181,boreal,bees,1,1,0
9181,boreal,hoverflies,5,0,5
9278,continental,bees,1,1,0
9278,continental,hoverflies,6,0,6
9283,continental,bees,1,0,1
9283,continental,hoverflies,2,0,2
9338,boreal,hoverflies,2,0,2
9391,boreal,bees,2,2,0
9440,continental,bees,2,1,1
9545,continental,bees,3,0,3
9596,continental,bees,2,0,2
9650,continental,bees,5,2,3
9650,continental,hoverflies,1,0,1
9651,alpine,bees,4,1,3
9702,continental,bees,4,4,0
9702,continental,hoverflies,2,0,2
9755,alpine,bees,7,4,3
9755,alpine,hoverflies,7,0,7
9860,alpine,bees,3,1,2
9860,alpine,hoverflies,1,0,1
