"","family","scientificName","Group","1921-1940","1941-1960","1961-1980","1981-2000","2001-2020","trend_mediterranean","sde_mediterranean","trend_alpine","sde_alpine","trend_atlantic","sde_atlantic","trend_continental","sde_continental","trend_boreal","sde_boreal"
"1607","Megachilidae","Hoplitis pici","bees",0,0,1,46,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","Megachilidae","Hoplitis pomarina","bees",0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","Megachilidae","Hoplitis praestans","bees",3,2,9,18,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","Megachilidae","Hoplitis princeps","bees",2,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","Megachilidae","Hoplitis pulchella","bees",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","Megachilidae","Hoplitis ravouxi","bees",80,90,230,116,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","Megachilidae","Hoplitis robusta","bees",123,92,121,143,77,NA,NA,-0.00399949444196063,0.0113843998628469,NA,NA,NA,NA,-0.118196966914708,0.0218991205426387
"1614","Megachilidae","Hoplitis saundersi","bees",0,0,0,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","Megachilidae","Hoplitis saxialis","bees",0,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","Megachilidae","Hoplitis serainae","bees",0,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","Megachilidae","Hoplitis stecki","bees",4,0,0,3,63,0.580299101477449,0.185679280934564,-0.038096433385007,0.0331628593416537,NA,NA,NA,NA,NA,NA
"1618","Megachilidae","Hoplitis subbutea","bees",0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","Megachilidae","Hoplitis submanicata","bees",0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","Megachilidae","Hoplitis tenuispina","bees",0,0,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","Megachilidae","Hoplitis teucrii","bees",0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","Megachilidae","Hoplitis tigrina","bees",0,0,0,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","Megachilidae","Hoplitis tkalcuella","bees",0,0,0,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","Megachilidae","Hoplitis tridentata","bees",35,22,58,189,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","Megachilidae","Hoplitis tuberculata","bees",207,233,335,329,1041,NA,NA,-0.00886505501870856,0.00378934558279008,NA,NA,-0.00537862696691376,0.00981927255273734,-0.0352396407641917,0.00966926859570075
"1626","Megachilidae","Hoplitis turcestanica","bees",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","Megachilidae","Hoplitis villosa","bees",135,49,106,223,319,-0.0167488785331983,0.047014808465725,0.0079735750777715,0.00460378894539786,-0.0167126703347141,0.0179196000590864,-0.0466353460783653,0.00511612960849498,NA,NA
"1628","Megachilidae","Hoplitis yermasoyiae","bees",0,0,2,46,244,0.396150485413105,0.13966808263285,NA,NA,NA,NA,NA,NA,NA,NA
"1629","Megachilidae","Hoplitis zaianorum","bees",0,0,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","Megachilidae","Icteranthidium ferrugineum","bees",0,8,1,10,104,0.122437253692008,0.0197130905743055,NA,NA,NA,NA,NA,NA,NA,NA
"1631","Megachilidae","Icteranthidium grohmanni","bees",15,12,32,44,104,0.0302127703404529,0.0172711710494666,NA,NA,NA,NA,NA,NA,NA,NA
"1632","Megachilidae","Icteranthidium laterale","bees",127,66,68,97,122,-0.123697808904518,0.0629206490998274,-0.0285102779258035,0.00858790974405703,-0.141641149492576,0.0934262554722464,NA,NA,NA,NA
"1633","Megachilidae","Lithurgus chrysurus","bees",21,24,114,154,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","Megachilidae","Lithurgus cornutus","bees",7,8,41,37,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","Megachilidae","Lithurgus tibialis","bees",1,1,18,8,23,0.0117367010013748,0.0103353319771528,NA,NA,NA,NA,NA,NA,NA,NA
"1636","Megachilidae","Megachile albisecta","bees",60,34,181,215,396,-0.00247938767208403,0.00422086039556295,NA,NA,NA,NA,0.0494960577488176,0.0207325310157193,NA,NA
"1637","Megachilidae","Megachile albocristata","bees",22,16,13,11,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","Megachilidae","Megachile albonotata","bees",2,0,32,26,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","Megachilidae","Megachile alpicola","bees",158,307,443,676,1296,NA,NA,-0.0102718450176638,0.00594681880779661,-0.042050377007619,0.00718637864756955,0.00201709382716245,0.00418333330130857,-0.233453463394417,0.0402218047265644
"1640","Megachilidae","Megachile analis","bees",157,198,108,306,991,-0.00923828807760309,0.0291035134473571,-0.0295041884016126,0.0103589402720875,-0.0772135721369149,0.0161317939379183,-0.0245069629964632,0.0122644099702802,0.00207454940595665,0.0047119159395649
"1641","Megachilidae","Megachile anatolica","bees",0,0,0,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","Megachilidae","Megachile apennina","bees",0,0,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","Megachilidae","Megachile apicalis","bees",94,97,606,141,753,-0.00699772005705888,0.00410902302745562,-0.019410292000695,0.00952615010812425,-0.0274214987956393,0.0151766834567649,-0.0084892493441963,0.00729827008481994,NA,NA
"1644","Megachilidae","Megachile argentata","bees",285,219,811,624,2344,0.0398125702615128,0.00916790240765784,-0.0119490907819965,0.00999347885028177,0.0261036181911958,0.0107458959686141,0.0802189373413063,0.0089175644678434,NA,NA
"1645","Megachilidae","Megachile baetica","bees",12,0,26,14,30,-0.0332937627000095,0.0239102170690695,NA,NA,NA,NA,NA,NA,NA,NA
"1646","Megachilidae","Megachile bombycina","bees",124,104,14,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","Megachilidae","Megachile burdigalensis","bees",0,0,5,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","Megachilidae","Megachile centuncularis","bees",564,572,1263,1317,5053,0.0167751783035257,0.00517184275495534,0.0137828098871598,0.00459062032203433,-0.0137184676268765,0.00244895894836318,-0.00162483187384789,0.00523016188436416,0.0122681188688633,0.00462614976795198
"1649","Megachilidae","Megachile circumcincta","bees",471,506,541,772,3805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","Megachilidae","Megachile cressa","bees",0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","Megachilidae","Megachile deceptoria","bees",16,21,69,31,51,-0.0382635811284685,0.0198448145484049,NA,NA,NA,NA,-0.0255306158233296,0.0469993078195908,NA,NA
"1652","Megachilidae","Megachile diabolica","bees",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","Megachilidae","Megachile ericetorum","bees",379,520,891,679,4003,-0.0467371286306249,0.00543898197391771,-0.00358181722589836,0.0100073232016137,-0.0029697101244917,0.00668580859002936,0.0391598248516776,0.00651993822794211,-0.0817616333142055,0.0144459663078383
"1654","Megachilidae","Megachile farinosa","bees",0,0,1,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","Megachilidae","Megachile fertoni","bees",0,9,35,23,98,0.00208923429388008,0.0102555809117316,NA,NA,NA,NA,NA,NA,NA,NA
"1656","Megachilidae","Megachile flabellipes","bees",48,40,93,80,81,-0.0800759285743313,0.0133092021973308,-0.0451523673268239,0.00445308576465236,NA,NA,0.0217945612121677,0.0182575224361037,NA,NA
"1657","Megachilidae","Megachile flavipes","bees",0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","Megachilidae","Megachile fulvimana","bees",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","Megachilidae","Megachile genalis","bees",39,29,38,15,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","Megachilidae","Megachile giraudi","bees",2,5,23,37,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","Megachilidae","Megachile hungarica","bees",0,0,5,7,110,0.329234341135627,0.224472964109393,NA,NA,NA,NA,NA,NA,NA,NA
"1662","Megachilidae","Megachile inexspectata","bees",0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","Megachilidae","Megachile lagopoda","bees",4,0,6,18,78,0.326931346129486,0.100943488653612,0.0930599718969918,0.0569344417023538,NA,NA,-0.0138779081294294,0.0307771665814126,NA,NA
"1664","Megachilidae","Megachile lapponica","bees",91,127,302,593,1532,NA,NA,0.0173867388811394,0.00960425901287332,0.00990297935521337,0.00475147635591799,0.00579622415155195,0.00654140212501142,-0.000394172698049941,0.00355337062257776
"1665","Megachilidae","Megachile leachella","bees",370,414,617,543,1555,-0.0435657252910597,0.00871118567499655,-0.0336235733440372,0.00873604687314099,-0.0077832009260942,0.00335085186611009,-0.0306164779045169,0.00724166235017612,-0.0602672507157735,0.013467872023572
"1666","Megachilidae","Megachile lefebvrei","bees",3,4,14,2,29,0.00921344160068402,0.0250456427212244,NA,NA,NA,NA,NA,NA,NA,NA
"1667","Megachilidae","Megachile leucomalla","bees",0,6,39,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","Megachilidae","Megachile ligniseca","bees",0,1,4,18,52,NA,NA,0.0803681772155657,0.0254842057274382,0.326582854919878,0.146576599454431,0.0261812953731889,0.0166083861740578,NA,NA
"1669","Megachilidae","Megachile manicata","bees",2,10,0,11,25,-0.0187957823692565,0.0198887850242594,NA,NA,NA,NA,-0.0607737538542422,0.0320900753863007,NA,NA
"1670","Megachilidae","Megachile marginata","bees",10,8,54,20,63,0.0225140541538443,0.0108222577084019,NA,NA,NA,NA,NA,NA,NA,NA
"1671","Megachilidae","Megachile maritima","bees",318,448,605,503,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","Megachilidae","Megachile melanogaster","bees",2,2,25,9,18,-0.0373956450918568,0.0980910773715203,NA,NA,NA,NA,NA,NA,NA,NA
"1673","Megachilidae","Megachile melanopyga","bees",104,134,243,225,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","Megachilidae","Megachile minutissima","bees",0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","Megachilidae","Megachile montenegrensis","bees",0,4,6,2,65,-0.0660685116378368,0.0441027750452104,NA,NA,NA,NA,NA,NA,NA,NA
"1676","Megachilidae","Megachile nigriventris","bees",85,161,270,322,861,NA,NA,0.00882754357525148,0.00661670134814607,NA,NA,0.000409474572834492,0.00481349349873317,-0.00548024577127757,0.00382389240953202
"1677","Megachilidae","Megachile octosignata","bees",20,46,72,50,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","Megachilidae","Megachile opacifrons","bees",3,5,12,5,18,-0.010787470761372,0.0250120061879942,NA,NA,NA,NA,NA,NA,NA,NA
"1679","Megachilidae","Megachile parietina","bees",254,181,156,262,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","Megachilidae","Megachile patellimana","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","Megachilidae","Megachile pilicrus","bees",51,46,118,203,269,-0.0480084438360535,0.0216161892966074,0.0347484978200457,0.0107050823977501,NA,NA,0.0188162090806002,0.0159908960532262,NA,NA
"1682","Megachilidae","Megachile posti","bees",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","Megachilidae","Megachile pusilla","bees",25,22,138,31,116,-0.0640523751415248,0.0186788638898736,NA,NA,NA,NA,0.123899379427461,0.0679652682443067,NA,NA
"1684","Megachilidae","Megachile pyrenaea","bees",399,457,339,242,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","Megachilidae","Megachile pyrenaica","bees",192,131,302,238,532,-0.0416892382058527,0.0058974833719229,-0.0455370021810601,0.011040678868156,NA,NA,-0.0313379015035854,0.0125837891599462,NA,NA
"1686","Megachilidae","Megachile roeweri","bees",0,0,1,0,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","Megachilidae","Megachile rotundata","bees",254,461,473,245,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","Megachilidae","Megachile rufescens","bees",2,0,0,0,54,0.917801883768899,0.401183150099037,NA,NA,NA,NA,NA,NA,NA,NA
"1689","Megachilidae","Megachile sculpturalis","bees",0,0,0,0,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","Megachilidae","Megachile semicircularis","bees",0,0,2,4,89,-0.0294586616714961,0.0388756001100897,NA,NA,NA,NA,NA,NA,NA,NA
"1691","Megachilidae","Megachile sicula","bees",29,76,82,45,314,-0.0161072238150059,0.00731921440797167,NA,NA,NA,NA,NA,NA,NA,NA
"1692","Megachilidae","Megachile tecta","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","Megachilidae","Megachile tenuistriga","bees",0,0,0,5,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","Megachilidae","Megachile thevestensis","bees",0,0,0,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","Megachilidae","Megachile troodica","bees",0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","Megachilidae","Megachile versicolor","bees",349,561,873,1767,5612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","Megachilidae","Megachile willughbiella","bees",522,761,2042,2489,8617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","Megachilidae","Metadioxys graecus","bees",1,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","Megachilidae","Osmia aeruginosa","bees",0,0,0,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","Megachilidae","Osmia alticola","bees",9,12,3,29,20,NA,NA,-0.000249802093085718,0.00772502086268411,NA,NA,NA,NA,NA,NA
"1701","Megachilidae","Osmia amathusica","bees",1,0,0,3,7,-0.00700392246759793,0.0148827116998314,NA,NA,NA,NA,NA,NA,NA,NA
"1702","Megachilidae","Osmia anceyi","bees",15,2,54,58,60,0.207451023976442,0.0788317057268864,0.0619487686157846,0.0647832929176619,NA,NA,NA,NA,NA,NA
"1703","Megachilidae","Osmia andrenoides","bees",68,43,96,307,554,0.138240348004024,0.0115258906474655,0.00992955263045205,0.00753569741303136,0.89855003782422,0.54393724982567,-0.0201326647567947,0.00697740645004011,NA,NA
"1704","Megachilidae","Osmia apicata","bees",0,0,2,54,30,0.198928930330571,0.0971548963566314,NA,NA,NA,NA,0.153622494816378,0.182657222263288,NA,NA
"1705","Megachilidae","Osmia argyropyga","bees",0,2,10,32,66,0.385761347450132,0.151086989251715,0.589965437444783,0.375796926294788,NA,NA,NA,NA,NA,NA
"1706","Megachilidae","Osmia ariadne","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","Megachilidae","Osmia aurulenta","bees",592,448,784,1637,4471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","Megachilidae","Osmia balearica","bees",1,0,0,8,36,-0.083462474093758,0.0712071952396013,NA,NA,NA,NA,NA,NA,NA,NA
"1709","Megachilidae","Osmia bicolor","bees",239,225,404,1312,5244,-0.0286268829372905,0.0198569420716032,0.00219303495154633,0.00514107822945365,0.0391137597048664,0.00329335254629924,0.00357546458525837,0.00339617254484165,0.0663606367567787,0.0130115900969978
"1710","Megachilidae","Osmia bicornis","bees",573,1017,3589,5927,20860,0.0350701181535857,0.00646305044444079,0.0130813024152641,0.00968065334029888,0.0134429819008521,0.00277592944702192,0.0408752161340851,0.00521644356187434,0.0593039480443526,0.00537791033600589
"1711","Megachilidae","Osmia bidentata","bees",7,10,25,37,62,-0.0218997087707877,0.0253600635565088,0.0785431379733842,0.0974397519692292,NA,NA,0.082614111451562,0.0339045576771062,NA,NA
"1712","Megachilidae","Osmia bischoffi","bees",0,1,0,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","Megachilidae","Osmia breviata","bees",0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","Megachilidae","Osmia brevicornis","bees",77,27,38,213,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","Megachilidae","Osmia caerulescens","bees",510,501,913,1930,5314,0.10121121068982,0.0107856555223807,-0.00511578277305718,0.0081082276402596,-0.0413381547301218,0.00869025397569551,0.0111579595045187,0.00644829916444438,-0.00560450816654496,0.00565219392715033
"1716","Megachilidae","Osmia cephalotes","bees",0,0,4,98,160,0.183435008169685,0.0497860650280717,NA,NA,NA,NA,0.155060688937521,0.0944785584632993,NA,NA
"1717","Megachilidae","Osmia cerinthidis","bees",10,3,8,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","Megachilidae","Osmia clypearis","bees",0,0,0,17,5,-0.0133491810902801,0.0396966343324971,NA,NA,NA,NA,NA,NA,NA,NA
"1719","Megachilidae","Osmia cornuta","bees",345,340,1530,2181,11603,0.0499822154557741,0.00438885526349768,-0.0274789036061769,0.0121508338399268,0.0226337005257815,0.00466966550138604,0.0225210550430847,0.00458793020998046,NA,NA
"1720","Megachilidae","Osmia croatica","bees",0,4,15,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","Megachilidae","Osmia cyanoxantha","bees",1,0,1,40,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","Megachilidae","Osmia dilaticornis","bees",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","Megachilidae","Osmia dimidiata","bees",5,0,22,51,97,0.0412919158633356,0.00898794649997861,NA,NA,NA,NA,NA,NA,NA,NA
"1724","Megachilidae","Osmia disjuncta","bees",1,1,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,-0.0182715981338471,0.0182219048358288
"1725","Megachilidae","Osmia distinguenda","bees",0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726","Megachilidae","Osmia dives","bees",0,0,0,8,48,0.137924027523604,0.0352927056833024,NA,NA,NA,NA,NA,NA,NA,NA
"1727","Megachilidae","Osmia elegans","bees",0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","Megachilidae","Osmia emarginata","bees",3,0,3,15,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","Megachilidae","Osmia erythrogastra","bees",0,2,12,14,12,0.0455003076396907,0.025071677075463,NA,NA,NA,NA,NA,NA,NA,NA
"1730","Megachilidae","Osmia fallax","bees",0,0,10,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","Megachilidae","Osmia ferruginea","bees",0,1,16,17,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","Megachilidae","Osmia forticornis","bees",0,0,4,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","Megachilidae","Osmia frieseana","bees",0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","Megachilidae","Osmia gallarum","bees",18,30,52,215,466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","Megachilidae","Osmia hellados","bees",0,0,3,20,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","Megachilidae","Osmia heteracantha","bees",0,0,0,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","Megachilidae","Osmia iberica","bees",0,0,0,13,63,0.0203404156614814,0.0384476592758557,NA,NA,NA,NA,NA,NA,NA,NA
"1738","Megachilidae","Osmia inermis","bees",125,88,86,145,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739","Megachilidae","Osmia jason","bees",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","Megachilidae","Osmia kohlii","bees",3,25,12,18,11,-0.0679152026182598,0.013166667280851,NA,NA,NA,NA,NA,NA,NA,NA
"1741","Megachilidae","Osmia labialis","bees",43,8,7,76,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","Megachilidae","Osmia laticauda","bees",0,0,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743","Megachilidae","Osmia laticeps","bees",14,65,60,35,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744","Megachilidae","Osmia latreillei","bees",10,27,57,71,441,0.024792291508119,0.00610176299733776,NA,NA,NA,NA,NA,NA,NA,NA
"1745","Megachilidae","Osmia leaiana","bees",438,370,483,1285,2543,0.0103871126854087,0.0133494007857507,-0.000885906102368826,0.00964402699111477,-0.0416775790514551,0.00607370268536533,-0.00142933858432789,0.00796999072975603,-0.0519663450729145,0.00535726934190753
"1746","Megachilidae","Osmia leucopyga","bees",0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","Megachilidae","Osmia ligurica","bees",5,7,21,128,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","Megachilidae","Osmia lunata","bees",0,1,2,6,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","Megachilidae","Osmia maritima","bees",17,24,14,6,139,NA,NA,NA,NA,-0.152312604589596,0.087858800090292,-0.121779754748086,0.0436685594151652,-0.0750166674952435,0.0523029870938711
"1750","Megachilidae","Osmia melanogaster","bees",3,19,36,98,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","Megachilidae","Osmia melanura","bees",0,1,4,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","Megachilidae","Osmia mirhiji","bees",0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","Megachilidae","Osmia moreensis","bees",0,0,5,3,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","Megachilidae","Osmia mustelina","bees",80,39,33,168,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","Megachilidae","Osmia nana","bees",1,1,15,144,115,0.149409681845523,0.0254735651297026,NA,NA,NA,NA,0.0176578750160096,0.0884904025116416,NA,NA
"1756","Megachilidae","Osmia nasoproducta","bees",0,0,4,4,44,0.054602697929738,0.0284408831534454,NA,NA,NA,NA,NA,NA,NA,NA
"1757","Megachilidae","Osmia nasuta","bees",0,0,0,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","Megachilidae","Osmia nigriventris","bees",122,156,147,244,492,NA,NA,-0.0101093809609561,0.00392746685607507,NA,NA,-0.0124205611057784,0.0120225661986717,-0.0164248603339179,0.00347135937981816
"1759","Megachilidae","Osmia nigrohirta","bees",0,0,2,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","Megachilidae","Osmia niveata","bees",384,248,466,462,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","Megachilidae","Osmia niveocincta","bees",1,5,21,51,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1762","Megachilidae","Osmia notata","bees",3,8,12,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1763","Megachilidae","Osmia nuda","bees",0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764","Megachilidae","Osmia olgae","bees",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","Megachilidae","Osmia padri","bees",0,0,11,22,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","Megachilidae","Osmia parietina","bees",136,254,281,538,1150,NA,NA,0.00156461230814575,0.00826536305756207,-0.0140148929432255,0.0057012147671324,-0.00244953178128673,0.00610897921990327,-0.23306591242607,0.0544614137621107
"1767","Megachilidae","Osmia picena","bees",0,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","Megachilidae","Osmia pilicornis","bees",145,128,145,271,624,NA,NA,-0.0110538220453283,0.0113128284838758,-0.0886344635568293,0.020092428732196,-0.0286050722346676,0.00422750333294164,0.0325822542070938,0.00829295668789353
"1769","Megachilidae","Osmia rhodoensis","bees",0,0,2,26,38,0.0785559915554931,0.0174063819713651,NA,NA,NA,NA,NA,NA,NA,NA
"1770","Megachilidae","Osmia rufohirta","bees",181,83,189,509,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","Megachilidae","Osmia rutila","bees",0,0,0,12,15,-0.0046871060758566,0.0378043622757989,NA,NA,NA,NA,NA,NA,NA,NA
"1772","Megachilidae","Osmia saxicola","bees",0,0,1,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","Megachilidae","Osmia scutellaris","bees",34,20,25,155,339,0.196867439897446,0.0276323837166476,-0.0342527196292953,0.0116904651551494,NA,NA,-0.00332284793723289,0.0209716765319768,NA,NA
"1774","Megachilidae","Osmia signata","bees",12,8,8,155,511,0.0441151506541925,0.00637410350185902,NA,NA,NA,NA,NA,NA,NA,NA
"1775","Megachilidae","Osmia spinigera","bees",0,1,6,46,40,0.0763836760184969,0.0209958767836926,NA,NA,NA,NA,NA,NA,NA,NA
"1776","Megachilidae","Osmia spinulosa","bees",179,365,188,559,1633,0.111776828333722,0.0128560710506516,0.0263427639661565,0.00668640718639156,0.0462270151189943,0.00621837172216435,0.00131475160376153,0.00518187526835901,0.0242349795127516,0.00490395506013831
"1777","Megachilidae","Osmia steinmanni","bees",0,0,0,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","Megachilidae","Osmia subcornuta","bees",0,0,1,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","Megachilidae","Osmia submicans","bees",115,73,148,361,964,0.138012531053228,0.0183620020751442,0.0217832529924514,0.0153139700514928,0.0855866728643069,0.0188265063658859,-0.017921221576248,0.00651616428015961,NA,NA
"1780","Megachilidae","Osmia svenssoni","bees",7,7,5,0,14,NA,NA,-0.0202108240486621,0.0316892215906385,NA,NA,NA,NA,NA,NA
"1781","Megachilidae","Osmia sybarita","bees",0,0,3,80,93,0.290651426419149,0.0513785125800701,NA,NA,NA,NA,NA,NA,NA,NA
"1782","Megachilidae","Osmia tergestensis","bees",19,19,38,90,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","Megachilidae","Osmia teunisseni","bees",0,0,3,2,16,-0.0922304339651019,0.0785213812377025,NA,NA,NA,NA,NA,NA,NA,NA
"1784","Megachilidae","Osmia tricornis","bees",17,14,104,81,251,-0.0011264166238669,0.00589482170218575,NA,NA,NA,NA,NA,NA,NA,NA
"1785","Megachilidae","Osmia uncicornis","bees",0,0,4,24,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
